caseid,country,purchaselabel,gender,gender_rev,agegroup,ruralurban,GDP,BMI,children,numchild,education_rev,trustngo
9140609,5,0,2,1,5,2,36050.4,25.7,0,0,4,1
9140052,5,0,1,0,6,2,36050.4,25.7,0,0,9,0
9141166,5,0,2,1,3,3,36050.4,25.7,1,1,5,0
9140290,5,0,1,0,3,2,36050.4,25.7,1,2,3,1
9140291,5,1,2,1,6,2,36050.4,25.7,0,0,1,0
9140292,5,0,2,1,5,2,36050.4,25.7,0,0,5,0
9140293,5,0,1,0,3,2,36050.4,25.7,0,0,2,0
9145485,5,0,2,1,3,2,36050.4,25.7,0,0,6,0
9145486,5,0,1,0,4,2,36050.4,25.7,1,1,6,0
9142567,5,0,2,1,2,3,36050.4,25.7,0,0,5,1
9142568,5,0,2,1,3,3,36050.4,25.7,0,0,3,1
9143055,5,0,1,0,3,2,36050.4,25.7,1,1,1,0
9140537,5,0,1,0,4,1,36050.4,25.7,0,0,9,0
9140538,5,0,1,0,2,1,36050.4,25.7,0,0,4,0
9142181,5,0,2,1,1,2,36050.4,25.7,1,1,10,1
9142182,5,1,2,1,1,2,36050.4,25.7,1,1,5,0
9142183,5,0,2,1,3,2,36050.4,25.7,1,2,1,0
9139942,5,0,2,1,4,2,36050.4,25.7,0,0,9,1
9141657,5,0,2,1,3,3,36050.4,25.7,0,0,5,1
9141658,5,0,2,1,3,3,36050.4,25.7,0,0,9,1
9142252,5,1,2,1,3,2,36050.4,25.7,0,0,5,0
9142253,5,0,2,1,2,2,36050.4,25.7,1,1,7,1
9142254,5,1,2,1,4,2,36050.4,25.7,0,0,2,1
9143268,5,0,1,0,2,2,36050.4,25.7,0,0,10,0
9141977,5,0,1,0,2,2,36050.4,25.7,0,0,6,0
9141900,5,0,2,1,6,2,36050.4,25.7,0,0,1,1
9140151,5,0,1,0,3,2,36050.4,25.7,0,0,1,0
9140152,5,0,1,0,3,2,36050.4,25.7,1,2,5,0
9140153,5,0,2,1,2,2,36050.4,25.7,0,0,3,0
9140154,5,1,2,1,5,2,36050.4,25.7,0,0,1,0
9140155,5,0,2,1,3,2,36050.4,25.7,1,1,3,0
9140156,5,0,2,1,5,2,36050.4,25.7,0,0,1,0
9140157,5,0,2,1,4,2,36050.4,25.7,0,0,1,0
9140158,5,0,2,1,5,2,36050.4,25.7,0,0,1,0
9140159,5,0,2,1,3,2,36050.4,25.7,0,0,1,0
9140160,5,1,2,1,3,2,36050.4,25.7,1,2,1,0
9140161,5,0,1,0,3,2,36050.4,25.7,1,1,1,0
9140162,5,1,1,0,5,2,36050.4,25.7,0,0,1,0
9140163,5,0,2,1,4,2,36050.4,25.7,0,0,1,0
9140164,5,0,2,1,1,2,36050.4,25.7,0,0,10,0
9140165,5,0,1,0,3,2,36050.4,25.7,1,1,1,0
9142255,5,0,1,0,6,2,36050.4,25.7,0,0,1,1
9142256,5,0,1,0,1,2,36050.4,25.7,0,0,2,1
9142257,5,0,2,1,3,2,36050.4,25.7,0,0,1,1
9141096,5,0,1,0,3,2,36050.4,25.7,0,0,7,1
9143126,5,0,2,1,1,3,36050.4,25.7,0,0,1,1
9143127,5,0,2,1,2,3,36050.4,25.7,0,0,3,0
9143128,5,0,1,0,3,3,36050.4,25.7,0,0,1,0
9145720,5,0,2,1,3,3,36050.4,25.7,1,2,1,0
9145721,5,0,2,1,2,3,36050.4,25.7,0,0,9,1
9145722,5,0,2,1,2,3,36050.4,25.7,1,1,2,1
9145723,5,0,2,1,5,3,36050.4,25.7,0,0,1,0
9145724,5,0,2,1,4,3,36050.4,25.7,0,0,4,1
9145487,5,0,2,1,5,2,36050.4,25.7,0,0,5,0
9145488,5,1,1,0,4,2,36050.4,25.7,0,0,9,1
9145489,5,0,1,0,3,2,36050.4,25.7,1,1,6,0
9145490,5,0,2,1,6,1,36050.4,25.7,0,0,1,0
9145491,5,0,1,0,4,2,36050.4,25.7,0,0,1,0
