Consumer_id,Block,Choice_id,Alternative,Choice,Origin,Manufacture,Energy,Nuts,Tokens,Organic,Premium,Fairtrade,Sugar,Price,Age_Group,Gender,Salary,Education,Employment,Location_by_region,Choco_Consumption,Sustainability_Score
283,6,1413,1,0,Peru,Developing,High,Nuts and Fruit,Keep & Use,Yes,Yes,Yes,Low,4,2,1,5,2,1,1,2,1.25692
283,6,1413,2,0,Venezuela,UnderDeveloped,Low,Nuts only,No,No,No,Yes,Low,5,2,1,5,2,1,1,2,1.25692
283,6,1413,3,1,Ecuador,Developed,High,No,Donate,No,No,No,High,5,2,1,5,2,1,1,2,1.25692
283,6,1414,1,0,Venezuela,Developed,Low,No,No,No,No,No,High,7,2,1,5,2,1,1,2,1.25692
283,6,1414,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,No,No,High,4,2,1,5,2,1,1,2,1.25692
283,6,1414,3,1,Peru,UnderDeveloped,Low,No,Donate,Yes,Yes,Yes,Low,3,2,1,5,2,1,1,2,1.25692
283,6,1415,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,5,2,1,1,2,1.25692
283,6,1415,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,5,2,1,1,2,1.25692
283,6,1415,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,5,2,1,1,2,1.25692
284,1,1416,1,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,1,1,0,1,3,2,2,0.49245
284,1,1416,2,1,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,1,1,0,1,3,2,2,0.49245
284,1,1416,3,0,Peru,Developing,High,No,Donate,Yes,No,No,High,7,1,1,0,1,3,2,2,0.49245
284,1,1417,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,No,No,High,3,1,1,0,1,3,2,2,0.49245
284,1,1417,2,1,Venezuela,Developed,Low,No,No,No,Yes,Yes,Low,3,1,1,0,1,3,2,2,0.49245
284,1,1417,3,0,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,1,0,1,3,2,2,0.49245
284,1,1418,1,0,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,High,7,1,1,0,1,3,2,2,0.49245
284,1,1418,2,0,Peru,Developing,High,No,Keep & Use,Yes,No,No,Low,4,1,1,0,1,3,2,2,0.49245
284,1,1418,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,1,1,0,1,3,2,2,0.49245
284,1,1419,1,0,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,1,1,0,1,3,2,2,0.49245
284,1,1419,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,1,1,0,1,3,2,2,0.49245
284,1,1419,3,0,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,1,1,0,1,3,2,2,0.49245
284,1,1420,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,0,1,3,2,2,0.49245
284,1,1420,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,0,1,3,2,2,0.49245
284,1,1420,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,0,1,3,2,2,0.49245
285,4,1421,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,2,2,1,2,3,1,2,0.96232
285,4,1421,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,2,2,1,2,3,1,2,0.96232
285,4,1421,3,1,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,2,2,1,2,3,1,2,0.96232
285,4,1422,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,2,2,1,2,3,1,2,0.96232
285,4,1422,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,2,2,1,2,3,1,2,0.96232
285,4,1422,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,2,2,1,2,3,1,2,0.96232
285,4,1423,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,2,2,1,2,3,1,2,0.96232
285,4,1423,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,2,2,1,2,3,1,2,0.96232
285,4,1423,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,2,2,1,2,3,1,2,0.96232
285,4,1424,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,2,2,1,2,3,1,2,0.96232
285,4,1424,2,1,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,2,2,1,2,3,1,2,0.96232
285,4,1424,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,2,2,1,2,3,1,2,0.96232
285,4,1425,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,1,2,3,1,2,0.96232
285,4,1425,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,1,2,3,1,2,0.96232
285,4,1425,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,1,2,3,1,2,0.96232
286,2,1426,1,0,Peru,Developing,High,No,Keep & Use,Yes,Yes,No,Low,5,2,2,5,2,1,1,2,1.1179
286,2,1426,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,No,No,Yes,High,5,2,2,5,2,1,1,2,1.1179
286,2,1426,3,0,Ecuador,Developed,Low,Nuts only,No,No,No,No,Low,3,2,2,5,2,1,1,2,1.1179
286,2,1427,1,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,No,Low,7,2,2,5,2,1,1,2,1.1179
286,2,1427,2,1,Peru,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,3,2,2,5,2,1,1,2,1.1179
286,2,1427,3,0,Venezuela,Developing,High,Nuts only,Donate,No,No,Yes,Low,5,2,2,5,2,1,1,2,1.1179
286,2,1428,1,0,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,2,2,5,2,1,1,2,1.1179
286,2,1428,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,2,2,5,2,1,1,2,1.1179
286,2,1428,3,1,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,2,2,5,2,1,1,2,1.1179
286,2,1429,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,2,2,5,2,1,1,2,1.1179
286,2,1429,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,2,2,5,2,1,1,2,1.1179
286,2,1429,3,0,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,2,2,5,2,1,1,2,1.1179
286,2,1430,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,5,2,1,1,2,1.1179
286,2,1430,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,5,2,1,1,2,1.1179
286,2,1430,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,5,2,1,1,2,1.1179
287,7,1431,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,1,2,8,1,2,1.59296
287,7,1431,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,1,2,1,2,8,1,2,1.59296
287,7,1431,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,2,1,2,8,1,2,1.59296
287,7,1432,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,1,2,1,2,8,1,2,1.59296
287,7,1432,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,1,2,1,2,8,1,2,1.59296
287,7,1432,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,1,2,1,2,8,1,2,1.59296
287,7,1433,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,1,2,1,2,8,1,2,1.59296
287,7,1433,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,1,2,1,2,8,1,2,1.59296
287,7,1433,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,1,2,1,2,8,1,2,1.59296
287,7,1434,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,1,2,1,2,8,1,2,1.59296
287,7,1434,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,1,2,1,2,8,1,2,1.59296
287,7,1434,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,1,2,1,2,8,1,2,1.59296
287,7,1435,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,2,8,1,2,1.59296
287,7,1435,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,2,8,1,2,1.59296
287,7,1435,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,2,8,1,2,1.59296
288,4,1436,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,1,2,3,2,1,1,2,0.05341
288,4,1436,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,1,2,3,2,1,1,2,0.05341
288,4,1436,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,1,2,3,2,1,1,2,0.05341
288,4,1437,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,1,2,3,2,1,1,2,0.05341
288,4,1437,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,1,2,3,2,1,1,2,0.05341
288,4,1437,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,1,2,3,2,1,1,2,0.05341
288,4,1438,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,1,2,3,2,1,1,2,0.05341
288,4,1438,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,1,2,3,2,1,1,2,0.05341
288,4,1438,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,1,2,3,2,1,1,2,0.05341
288,4,1439,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,1,2,3,2,1,1,2,0.05341
288,4,1439,2,1,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,1,2,3,2,1,1,2,0.05341
288,4,1439,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,1,2,3,2,1,1,2,0.05341
288,4,1440,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,3,2,1,1,2,0.05341
288,4,1440,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,3,2,1,1,2,0.05341
288,4,1440,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,3,2,1,1,2,0.05341
289,3,1441,1,1,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,2,2,4,2,1,1,2,1.73184
289,3,1441,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,2,2,4,2,1,1,2,1.73184
289,3,1441,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,2,2,4,2,1,1,2,1.73184
289,3,1442,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,2,2,4,2,1,1,2,1.73184
289,3,1442,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,2,2,4,2,1,1,2,1.73184
289,3,1442,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,4,2,1,1,2,1.73184
289,3,1443,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,2,2,4,2,1,1,2,1.73184
289,3,1443,2,1,Peru,Developed,Low,No,No,No,Yes,No,Low,7,2,2,4,2,1,1,2,1.73184
289,3,1443,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,2,2,4,2,1,1,2,1.73184
289,3,1444,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,2,4,2,1,1,2,1.73184
289,3,1444,2,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,4,2,1,1,2,1.73184
289,3,1444,3,0,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,2,2,4,2,1,1,2,1.73184
289,3,1445,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,4,2,1,1,2,1.73184
289,3,1445,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,4,2,1,1,2,1.73184
289,3,1445,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,4,2,1,1,2,1.73184
290,7,1446,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,1,2,3,1,2,1.31389
290,7,1446,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,1,2,1,2,3,1,2,1.31389
290,7,1446,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,2,1,2,3,1,2,1.31389
290,7,1447,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,1,2,1,2,3,1,2,1.31389
290,7,1447,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,1,2,1,2,3,1,2,1.31389
290,7,1447,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,1,2,1,2,3,1,2,1.31389
290,7,1448,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,1,2,1,2,3,1,2,1.31389
290,7,1448,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,1,2,1,2,3,1,2,1.31389
290,7,1448,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,1,2,1,2,3,1,2,1.31389
290,7,1449,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,1,2,1,2,3,1,2,1.31389
290,7,1449,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,1,2,1,2,3,1,2,1.31389
290,7,1449,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,1,2,1,2,3,1,2,1.31389
290,7,1450,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,2,3,1,2,1.31389
290,7,1450,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,2,3,1,2,1.31389
290,7,1450,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,2,3,1,2,1.31389
291,4,1451,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,2,2,3,2,2,1,2,1.58831
291,4,1451,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,2,2,3,2,2,1,2,1.58831
291,4,1451,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,2,2,3,2,2,1,2,1.58831
291,4,1452,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,2,2,3,2,2,1,2,1.58831
291,4,1452,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,2,2,3,2,2,1,2,1.58831
291,4,1452,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,2,2,3,2,2,1,2,1.58831
291,4,1453,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,2,2,3,2,2,1,2,1.58831
291,4,1453,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,2,2,3,2,2,1,2,1.58831
291,4,1453,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,2,2,3,2,2,1,2,1.58831
291,4,1454,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,2,2,3,2,2,1,2,1.58831
291,4,1454,2,1,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,2,2,3,2,2,1,2,1.58831
291,4,1454,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,2,2,3,2,2,1,2,1.58831
291,4,1455,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,2,1,2,1.58831
291,4,1455,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,2,1,2,1.58831
291,4,1455,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,2,1,2,1.58831
292,7,1456,1,1,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,3,2,2,1,2,0.85317
292,7,1456,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,2,3,2,2,1,2,0.85317
292,7,1456,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,3,2,2,1,2,0.85317
292,7,1457,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,2,3,2,2,1,2,0.85317
292,7,1457,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,2,3,2,2,1,2,0.85317
292,7,1457,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,2,3,2,2,1,2,0.85317
292,7,1458,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,2,3,2,2,1,2,0.85317
292,7,1458,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,2,3,2,2,1,2,0.85317
292,7,1458,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,2,3,2,2,1,2,0.85317
292,7,1459,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,2,2,3,2,2,1,2,0.85317
292,7,1459,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,2,3,2,2,1,2,0.85317
292,7,1459,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,2,3,2,2,1,2,0.85317
292,7,1460,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,2,1,2,0.85317
292,7,1460,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,2,1,2,0.85317
292,7,1460,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,2,1,2,0.85317
293,5,1461,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,2,1,3,2,1,1,2,1.5976
293,5,1461,2,0,Peru,Developing,High,No,No,Yes,Yes,No,High,3,2,1,3,2,1,1,2,1.5976
293,5,1461,3,1,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,2,1,3,2,1,1,2,1.5976
293,5,1462,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,2,1,3,2,1,1,2,1.5976
293,5,1462,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,2,1,3,2,1,1,2,1.5976
293,5,1462,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,2,1,3,2,1,1,2,1.5976
293,5,1463,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,1,3,2,1,1,2,1.5976
293,5,1463,2,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,2,1,3,2,1,1,2,1.5976
293,5,1463,3,1,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,2,1,3,2,1,1,2,1.5976
293,5,1464,1,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,2,1,3,2,1,1,2,1.5976
293,5,1464,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,2,1,3,2,1,1,2,1.5976
293,5,1464,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,2,1,3,2,1,1,2,1.5976
293,5,1465,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,3,2,1,1,2,1.5976
293,5,1465,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,3,2,1,1,2,1.5976
293,5,1465,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,3,2,1,1,2,1.5976
294,7,1466,1,1,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,5,2,2,1,2,1.10585
294,7,1466,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,2,5,2,2,1,2,1.10585
294,7,1466,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,5,2,2,1,2,1.10585
294,7,1467,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,2,5,2,2,1,2,1.10585
294,7,1467,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,2,5,2,2,1,2,1.10585
294,7,1467,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,2,5,2,2,1,2,1.10585
294,7,1468,1,1,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,2,5,2,2,1,2,1.10585
294,7,1468,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,2,5,2,2,1,2,1.10585
294,7,1468,3,0,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,2,5,2,2,1,2,1.10585
294,7,1469,1,1,Peru,Developing,High,No,No,Yes,No,No,High,7,2,2,5,2,2,1,2,1.10585
294,7,1469,2,0,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,2,5,2,2,1,2,1.10585
294,7,1469,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,2,5,2,2,1,2,1.10585
294,7,1470,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,5,2,2,1,2,1.10585
294,7,1470,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,5,2,2,1,2,1.10585
294,7,1470,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,5,2,2,1,2,1.10585
295,4,1471,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,1,1,1,1,3,2,2,1.1105
295,4,1471,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,1,1,1,1,3,2,2,1.1105
295,4,1471,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,1,1,1,1,3,2,2,1.1105
295,4,1472,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,1,1,1,1,3,2,2,1.1105
295,4,1472,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,1,1,1,1,3,2,2,1.1105
295,4,1472,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,1,1,1,1,3,2,2,1.1105
295,4,1473,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,1,1,1,1,3,2,2,1.1105
295,4,1473,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,1,1,1,1,3,2,2,1.1105
295,4,1473,3,1,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,1,1,1,1,3,2,2,1.1105
295,4,1474,1,1,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,1,1,1,1,3,2,2,1.1105
295,4,1474,2,0,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,1,1,1,1,3,2,2,1.1105
295,4,1474,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,1,1,1,1,3,2,2,1.1105
295,4,1475,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,1,1,3,2,2,1.1105
295,4,1475,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,1,1,3,2,2,1.1105
295,4,1475,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,1,1,3,2,2,1.1105
296,3,1476,1,0,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,1,2,1,1,3,2,2,-0.10283
296,3,1476,2,1,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,1,2,1,1,3,2,2,-0.10283
296,3,1476,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,1,2,1,1,3,2,2,-0.10283
296,3,1477,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,1,2,1,1,3,2,2,-0.10283
296,3,1477,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,1,2,1,1,3,2,2,-0.10283
296,3,1477,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,1,1,3,2,2,-0.10283
296,3,1478,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,1,2,1,1,3,2,2,-0.10283
296,3,1478,2,0,Peru,Developed,Low,No,No,No,Yes,No,Low,7,1,2,1,1,3,2,2,-0.10283
296,3,1478,3,1,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,1,2,1,1,3,2,2,-0.10283
296,3,1479,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,2,1,1,3,2,2,-0.10283
296,3,1479,2,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,1,1,3,2,2,-0.10283
296,3,1479,3,1,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,1,2,1,1,3,2,2,-0.10283
296,3,1480,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,1,3,2,2,-0.10283
296,3,1480,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,1,3,2,2,-0.10283
296,3,1480,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,1,3,2,2,-0.10283
297,1,1481,1,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,1,1,1,1,4,2,2,1.21383
297,1,1481,2,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,1,1,1,1,4,2,2,1.21383
