visit_date,condition,time_spent_homepage_sec,clicked_article,clicked_like,clicked_share
25/04/2020,taste,49.66303197,0,0,0
25/04/2020,taste,49.89293556,0,0,0
25/04/2020,taste,49.11447667,1,1,0
25/04/2020,taste,48.8537876,1,0,0
25/04/2020,taste,48.66880559,0,0,0
25/04/2020,taste,51.44392111,1,1,0
25/04/2020,taste,48.53887861,1,0,0
25/04/2020,taste,51.09026987,1,0,0
25/04/2020,taste,49.36427832,0,1,0
25/04/2020,taste,49.38770805,0,1,0
25/04/2020,taste,49.37540765,0,0,0
25/04/2020,taste,48.34422658,0,0,0
25/04/2020,taste,49.67321951,1,0,0
25/04/2020,taste,49.83589234,0,0,0
25/04/2020,taste,51.05475141,0,0,0
25/04/2020,taste,51.51456508,1,0,0
25/04/2020,taste,50.56693906,0,0,0
25/04/2020,taste,52.46791042,1,0,0
25/04/2020,taste,48.96521114,1,0,0
25/04/2020,taste,50.27357613,0,0,0
25/04/2020,taste,51.00054271,1,0,0
25/04/2020,taste,49.42371621,1,0,0
25/04/2020,taste,47.80933839,1,0,0
25/04/2020,taste,52.91252948,1,0,0
25/04/2020,taste,49.05840512,1,0,0
25/04/2020,taste,51.45885833,1,0,0
25/04/2020,taste,50.06187887,0,0,0
25/04/2020,taste,50.10708932,1,0,0
25/04/2020,taste,50.53568447,0,0,0
25/04/2020,taste,50.8424242,0,0,0
25/04/2020,taste,51.71525949,0,0,0
25/04/2020,taste,49.92784718,1,0,0
25/04/2020,taste,50.19925336,1,0,0
25/04/2020,taste,50.67053039,1,0,1
25/04/2020,taste,50.75031141,0,0,0
25/04/2020,taste,52.1078902,0,0,0
25/04/2020,taste,49.75505605,1,0,0
25/04/2020,taste,50.36601864,1,1,0
25/04/2020,taste,49.08700969,0,0,0
25/04/2020,taste,50.52458162,1,1,0
25/04/2020,taste,50.23943543,1,0,0
25/04/2020,taste,49.59850088,0,0,0
25/04/2020,taste,52.30283869,1,1,0
25/04/2020,taste,49.42127084,0,0,0
25/04/2020,taste,49.93662608,0,0,0
25/04/2020,taste,50.67206386,1,0,0
25/04/2020,taste,49.91031327,0,0,0
25/04/2020,taste,49.60400503,0,0,0
25/04/2020,taste,50.54915246,1,0,0
25/04/2020,taste,49.27054405,1,0,0
25/04/2020,taste,51.00824663,1,0,0
25/04/2020,taste,49.4687002,1,0,1
25/04/2020,taste,49.10082809,1,0,0
25/04/2020,taste,50.90438744,1,0,1
25/04/2020,taste,49.31004598,0,0,0
25/04/2020,taste,52.199534,1,1,0
25/04/2020,taste,48.28620237,1,0,0
25/04/2020,taste,51.54327481,1,0,0
25/04/2020,taste,49.67154994,0,0,0
25/04/2020,taste,50.17794543,0,0,0
25/04/2020,taste,51.04937836,1,1,0
25/04/2020,taste,48.44390925,1,0,0
25/04/2020,taste,47.54319336,1,0,0
25/04/2020,taste,50.3118851,1,0,0
25/04/2020,taste,49.19114838,1,0,0
25/04/2020,taste,51.16533744,1,0,0
25/04/2020,taste,48.99181881,1,0,0
25/04/2020,taste,48.41385274,0,1,0
25/04/2020,taste,47.78958139,0,1,0
25/04/2020,taste,51.96032334,0,0,0
25/04/2020,taste,47.7456124,1,1,0
25/04/2020,taste,51.49412404,1,0,0
25/04/2020,taste,50.73897014,0,0,1
25/04/2020,taste,48.35320507,1,0,0
25/04/2020,taste,50.67316803,1,0,0
25/04/2020,taste,50.52594475,1,0,0
25/04/2020,taste,50.28901229,0,0,0
25/04/2020,taste,49.92343995,0,0,0
25/04/2020,taste,49.92223386,1,1,0
25/04/2020,taste,49.38876579,1,0,0
25/04/2020,taste,49.9255794,1,1,0
25/04/2020,taste,50.52469633,1,0,0
25/04/2020,taste,49.4532151,0,1,0
25/04/2020,taste,50.34996713,1,0,0
25/04/2020,taste,49.37945776,0,0,1
25/04/2020,taste,50.18427869,1,0,0
25/04/2020,taste,49.35768617,1,0,0
25/04/2020,taste,49.62796755,1,1,0
25/04/2020,taste,48.84801747,1,0,0
25/04/2020,taste,50.60733372,1,0,0
25/04/2020,taste,49.10005602,1,0,0
25/04/2020,taste,50.34394971,1,0,0
25/04/2020,taste,51.07089309,1,0,0
25/04/2020,taste,49.6812007,1,0,0
25/04/2020,taste,48.90737566,1,0,0
25/04/2020,taste,48.39051021,0,0,0
25/04/2020,taste,48.64677235,1,0,0
25/04/2020,taste,49.10232977,1,0,0
25/04/2020,taste,48.90892568,1,1,0
25/04/2020,taste,50.35434557,1,0,0
25/04/2020,taste,51.06239857,0,0,1
25/04/2020,taste,49.85771511,1,1,0
25/04/2020,taste,50.21158028,1,0,0
25/04/2020,taste,49.58076606,0,0,0
25/04/2020,taste,49.38462241,1,0,0
25/04/2020,taste,49.92119128,1,0,0
25/04/2020,taste,48.15594671,0,0,0
25/04/2020,taste,49.54645625,1,0,0
25/04/2020,taste,48.70984355,1,0,0
25/04/2020,taste,50.47145178,1,0,0
25/04/2020,taste,50.52803974,1,0,0
25/04/2020,taste,47.67385021,0,0,0
25/04/2020,taste,50.46256734,1,0,0
25/04/2020,taste,51.61748592,0,1,0
25/04/2020,taste,50.13170084,0,0,0
25/04/2020,taste,48.72740114,1,0,0
25/04/2020,taste,50.19409013,0,0,0
25/04/2020,taste,50.76697257,0,0,0
25/04/2020,taste,49.64471319,1,0,0
25/04/2020,taste,50.81416216,0,0,0
25/04/2020,taste,48.97806232,1,0,0
25/04/2020,taste,49.22332024,0,0,0
25/04/2020,taste,51.94654316,0,0,0
25/04/2020,taste,50.92087276,1,0,0
25/04/2020,quality,50.53021538,0,0,0
25/04/2020,quality,49.65732116,1,1,0
25/04/2020,quality,51.57566907,1,0,0
25/04/2020,quality,49.38818386,0,0,0
25/04/2020,quality,50.90322049,0,0,1
25/04/2020,quality,49.33918811,0,0,0
25/04/2020,quality,51.30137331,0,0,0
25/04/2020,quality,50.57613701,0,0,1
25/04/2020,quality,48.2208631,0,0,0
25/04/2020,quality,48.18228648,1,0,0
25/04/2020,quality,48.63652958,1,0,0
25/04/2020,quality,50.90512444,1,1,0
25/04/2020,quality,49.13843135,1,0,0
25/04/2020,quality,51.68166694,1,0,0
25/04/2020,quality,49.13385316,1,0,0
25/04/2020,quality,49.17562654,1,0,0
25/04/2020,quality,50.24408903,1,0,0
25/04/2020,quality,51.02447373,1,0,0
25/04/2020,quality,49.68584087,1,0,0
25/04/2020,quality,49.88746072,0,0,0
25/04/2020,quality,48.98132021,0,0,0
25/04/2020,quality,51.64339898,0,0,0
25/04/2020,quality,50.42472356,0,0,0
25/04/2020,quality,51.30383254,0,0,0
25/04/2020,quality,50.4766327,1,0,0
25/04/2020,quality,49.29188928,0,0,0
25/04/2020,quality,50.44322094,1,0,0
25/04/2020,quality,50.44079337,0,0,0
25/04/2020,quality,51.34019413,0,0,0
25/04/2020,quality,50.07887428,1,0,0
25/04/2020,quality,50.85539779,1,0,0
25/04/2020,quality,50.43656156,0,0,0
25/04/2020,quality,50.54832384,1,0,0
25/04/2020,quality,50.01574319,1,0,0
25/04/2020,quality,50.16279936,1,0,0
25/04/2020,quality,49.08715909,0,0,0
25/04/2020,quality,50.36243813,1,0,0
25/04/2020,quality,51.74705067,1,0,0
25/04/2020,quality,49.01632823,0,0,0
25/04/2020,quality,50.58399738,1,0,0
25/04/2020,quality,51.66527274,1,0,0
25/04/2020,quality,50.35094808,0,0,0
25/04/2020,quality,49.04967481,1,0,0
25/04/2020,quality,49.43066552,0,0,0
25/04/2020,quality,49.43466349,1,0,0
25/04/2020,quality,50.58466747,0,0,0
25/04/2020,quality,51.36747392,0,0,0
25/04/2020,quality,49.78062323,0,0,0
25/04/2020,quality,50.18650862,1,0,0
25/04/2020,quality,48.25763917,1,0,0
25/04/2020,quality,48.08094052,1,0,0
25/04/2020,quality,49.4211563,0,0,0
25/04/2020,quality,50.4698758,0,1,0
25/04/2020,quality,51.18292035,0,0,0
25/04/2020,quality,50.07751351,1,0,0
25/04/2020,quality,52.18235634,0,0,0
25/04/2020,quality,48.91676522,1,0,0
25/04/2020,quality,48.65173233,1,1,0
25/04/2020,quality,50.22003923,0,0,0
25/04/2020,quality,50.52919952,1,0,0
25/04/2020,quality,50.84291521,0,0,0
25/04/2020,quality,51.46471476,1,0,0
25/04/2020,quality,49.54305188,1,0,0
25/04/2020,quality,49.6819255,0,0,0
25/04/2020,quality,47.97063858,1,0,0
25/04/2020,quality,48.65504486,1,0,0
25/04/2020,quality,50.22280387,0,0,0
25/04/2020,quality,50.48806951,0,0,0
25/04/2020,quality,48.55475437,0,0,0
25/04/2020,quality,49.63407358,0,0,0
25/04/2020,quality,48.407796,1,1,0
25/04/2020,quality,50.9761018,1,0,0
25/04/2020,quality,50.51678214,0,0,0
25/04/2020,quality,50.50361371,1,0,0
25/04/2020,quality,50.56023865,1,0,0
25/04/2020,quality,50.25600774,0,0,0
25/04/2020,quality,48.24596332,0,0,0
25/04/2020,quality,49.75121604,1,0,0
25/04/2020,quality,49.21127836,1,0,0
25/04/2020,quality,49.68101817,1,0,0
25/04/2020,quality,49.70840634,0,0,0
25/04/2020,quality,51.22742878,1,0,0
25/04/2020,quality,49.84174132,1,0,0
25/04/2020,quality,50.1989994,0,0,0
25/04/2020,quality,49.36671395,1,0,0
25/04/2020,quality,52.14823146,1,0,0
25/04/2020,quality,50.35541247,1,0,0
25/04/2020,quality,50.63566028,0,0,0
25/04/2020,quality,50.80943026,0,0,0
25/04/2020,quality,50.58387992,0,0,0
25/04/2020,quality,49.8059313,0,0,0
25/04/2020,quality,49.93752943,1,0,0
25/04/2020,quality,49.60406314,0,0,0
25/04/2020,quality,50.35822494,0,0,0
25/04/2020,quality,50.94154387,1,0,0
25/04/2020,quality,48.0791118,0,0,0
25/04/2020,quality,48.83140594,1,0,0
25/04/2020,quality,51.29325306,1,0,0
25/04/2020,quality,51.84997279,0,0,0
25/04/2020,quality,51.13341766,1,0,0
25/04/2020,quality,49.23195279,1,0,0
25/04/2020,quality,49.19429545,0,0,0
25/04/2020,quality,52.04447151,0,0,0
25/04/2020,quality,47.45415156,1,0,0
25/04/2020,quality,49.08829389,0,0,0
25/04/2020,quality,50.47814639,0,0,0
25/04/2020,quality,51.02497683,0,0,0
25/04/2020,quality,49.91457774,1,0,0
25/04/2020,quality,50.40049014,1,1,0
25/04/2020,quality,51.47055541,1,0,0
25/04/2020,quality,50.12294606,0,0,0
25/04/2020,quality,49.7647204,0,0,0
25/04/2020,quality,49.32424948,0,0,0
25/04/2020,quality,50.45724305,0,0,0
25/04/2020,quality,49.88115334,0,0,0
25/04/2020,quality,49.98979388,1,0,0
25/04/2020,quality,50.09679343,1,0,0
25/04/2020,quality,49.59947689,1,0,0
25/04/2020,quality,50.34440181,1,0,0
25/04/2020,quality,50.5316938,1,0,0
25/04/2020,quality,50.48533475,1,0,0
25/04/2020,quality,48.16353766,0,0,0
25/04/2020,quality,49.74435647,0,0,0
25/04/2020,quality,50.79620075,1,0,0
25/04/2020,quality,50.21796072,0,0,0
25/04/2020,quality,50.81058938,0,0,0
25/04/2020,quality,48.42144807,0,0,0
25/04/2020,quality,49.61603685,1,0,0
25/04/2020,quality,50.37586522,0,0,0
25/04/2020,quality,51.12524419,1,0,0
25/04/2020,quality,49.51950033,0,0,0
25/04/2020,quality,50.51790294,0,0,0
25/04/2020,quality,49.42556622,0,0,0
25/04/2020,quality,48.76714267,0,0,0
25/04/2020,quality,49.54276128,0,0,0
25/04/2020,quality,50.20531625,0,0,0
25/04/2020,quality,49.47964876,0,0,0
25/04/2020,quality,50.44179642,1,0,0
25/04/2020,quality,48.68411682,1,1,0
25/04/2020,quality,51.19640472,1,0,0
25/04/2020,quality,49.05139508,0,0,0
25/04/2020,quality,50.453555,1,0,0
25/04/2020,quality,49.84159275,1,0,0
25/04/2020,quality,49.6123265,1,0,0
25/04/2020,quality,49.85717795,1,0,0
25/04/2020,quality,49.78275466,1,0,0
25/04/2020,quality,48.2615249,1,0,0
25/04/2020,quality,49.62539246,0,0,0
25/04/2020,quality,50.85247626,0,0,0
25/04/2020,quality,49.41071499,0,0,0
25/04/2020,quality,49.76484686,1,0,0
25/04/2020,quality,50.62421061,1,0,0
25/04/2020,quality,50.7331021,1,0,0
25/04/2020,quality,50.93723281,1,0,0
25/04/2020,quality,51.29057437,1,0,0
25/04/2020,quality,50.9241695,1,0,0
25/04/2020,quality,49.2495117,0,0,0
25/04/2020,quality,48.7307991,1,0,0
25/04/2020,quality,50.76090055,1,0,0
25/04/2020,quality,50.06581383,1,0,0
25/04/2020,quality,49.94813537,1,0,0
25/04/2020,quality,49.27661519,1,0,0
25/04/2020,quality,51.1510744,1,0,0
25/04/2020,quality,50.91994278,1,0,0
25/04/2020,quality,51.72956038,1,0,0
25/04/2020,quality,49.91297627,1,0,0
25/04/2020,quality,49.74016324,0,0,0
25/04/2020,quality,50.18786292,0,0,0
25/04/2020,quality,50.783248,0,0,0
25/04/2020,quality,50.56237424,1,1,0
25/04/2020,quality,49.63725356,1,0,0
25/04/2020,quality,50.57315868,1,0,0
25/04/2020,quality,50.21708666,1,0,0
25/04/2020,quality,48.78995739,0,0,0
25/04/2020,quality,51.40980359,1,0,0
25/04/2020,quality,49.13160071,0,0,0
25/04/2020,quality,48.96411245,0,1,0
25/04/2020,quality,52.73602168,0,0,0
25/04/2020,quality,50.13850724,1,0,0
25/04/2020,quality,49.0878478,1,0,0
25/04/2020,quality,50.51133429,1,0,0
25/04/2020,quality,48.52201068,0,0,0
25/04/2020,quality,51.8333413,1,0,0
25/04/2020,quality,49.68378634,1,0,0
25/04/2020,quality,49.97219343,0,0,0
25/04/2020,quality,50.45154611,1,0,0
25/04/2020,quality,51.07595863,0,0,0
25/04/2020,quality,48.37945973,0,0,0
25/04/2020,quality,50.9273212,0,0,0
25/04/2020,quality,49.62083137,1,0,0
25/04/2020,quality,48.09484326,0,0,0
25/04/2020,quality,48.69199552,1,0,0
25/04/2020,quality,51.00514754,1,1,0
25/04/2020,quality,50.08290698,1,0,0
25/04/2020,quality,50.23094015,1,0,0
25/04/2020,quality,49.13441438,1,0,0
25/04/2020,quality,51.24438825,1,0,0
25/04/2020,quality,49.62691128,0,1,1
25/04/2020,quality,48.87032165,1,0,0
25/04/2020,quality,50.16772734,0,0,0
25/04/2020,quality,49.32039067,1,0,0
25/04/2020,quality,51.56408171,1,0,0
25/04/2020,quality,51.98148625,1,0,0
25/04/2020,quality,49.24746308,1,0,0
25/04/2020,quality,49.83384222,1,1,0
25/04/2020,quality,49.48992283,1,0,0
25/04/2020,quality,50.68114002,1,0,0
25/04/2020,quality,49.80511465,1,0,0
25/04/2020,quality,48.33598849,1,0,0
25/04/2020,quality,48.44661649,1,0,0
25/04/2020,quality,48.41984882,1,1,0
25/04/2020,quality,50.54448792,0,0,0
25/04/2020,quality,49.91651546,0,0,0
25/04/2020,quality,50.01719272,1,0,0
25/04/2020,quality,49.70888581,1,0,0
25/04/2020,quality,49.34622855,0,0,0
25/04/2020,quality,50.65458232,1,0,0
25/04/2020,quality,49.42135405,1,0,0
25/04/2020,quality,51.73692572,1,0,0
25/04/2020,quality,50.72868695,1,0,0
25/04/2020,quality,49.05242342,1,0,0
25/04/2020,quality,50.30681831,1,0,0
25/04/2020,quality,48.79502793,1,0,0
25/04/2020,quality,49.73782541,1,0,0
25/04/2020,quality,49.84357676,0,0,0
25/04/2020,quality,49.29412246,0,0,0
25/04/2020,quality,49.54931882,0,0,0
25/04/2020,quality,52.15429639,0,0,0
25/04/2020,quality,48.35749373,1,0,0
25/04/2020,quality,49.50551397,0,0,0
25/04/2020,quality,50.22790008,1,0,0
25/04/2020,quality,49.94026566,1,0,0
25/04/2020,quality,51.17859775,1,0,0
25/04/2020,quality,48.70698059,0,0,0
25/04/2020,quality,48.7752589,1,0,0
25/04/2020,quality,49.15210983,0,0,0
25/04/2020,quality,49.04337431,1,0,0
25/04/2020,quality,49.39866339,0,0,0
25/04/2020,quality,50.30048164,1,0,0
25/04/2020,quality,47.65151726,1,0,0
25/04/2020,quality,50.32070599,0,0,0
25/04/2020,quality,50.06201914,1,0,0
25/04/2020,quality,49.41979542,1,0,0
25/04/2020,quality,50.96372589,1,0,0
25/04/2020,quality,48.7435036,0,0,0
25/04/2020,quality,50.49194208,0,0,0
25/04/2020,quality,51.52004292,1,0,0
25/04/2020,quality,51.30865046,1,0,0
25/04/2020,quality,48.8120687,0,0,0
25/04/2020,quality,48.72229277,1,0,0
25/04/2020,quality,50.87102361,1,0,1
25/04/2020,quality,48.72775478,0,0,0
25/04/2020,quality,49.95069823,0,1,0
25/04/2020,quality,47.98383243,0,0,0
25/04/2020,quality,49.66995387,0,0,0
25/04/2020,quality,48.74157681,0,0,0
25/04/2020,quality,50.63163993,1,0,0
25/04/2020,quality,49.06864111,1,0,0
25/04/2020,quality,48.28559655,1,0,0
25/04/2020,quality,49.8056332,0,0,0
25/04/2020,quality,50.76080608,0,0,0
25/04/2020,quality,51.75156784,1,0,0
25/04/2020,quality,50.60533195,1,0,0
25/04/2020,quality,50.55260436,0,0,0
25/04/2020,quality,49.8301219,1,1,0
25/04/2020,quality,48.8198581,0,0,0
25/04/2020,quality,49.38167535,1,0,1
25/04/2020,quality,49.69472015,1,0,0
25/04/2020,quality,47.86927409,0,0,0
25/04/2020,quality,50.35774652,1,0,0
25/04/2020,quality,49.59847912,1,0,0
25/04/2020,quality,49.61550632,0,0,0
25/04/2020,quality,51.56090882,1,0,0
25/04/2020,quality,51.30470554,1,0,0
25/04/2020,quality,52.2127363,1,0,0
25/04/2020,quality,51.74928564,0,0,0
25/04/2020,quality,50.07664691,1,0,0
25/04/2020,quality,51.20346013,1,0,0
25/04/2020,quality,49.13734879,0,0,0
25/04/2020,quality,51.02522611,0,0,0
25/04/2020,quality,49.88006034,1,0,0
25/04/2020,quality,48.17435064,1,0,0
25/04/2020,quality,49.65372738,1,0,0
25/04/2020,quality,51.39389416,0,0,0
25/04/2020,quality,50.08067213,1,0,0
25/04/2020,quality,50.68704485,1,0,0
25/04/2020,quality,48.77361133,1,0,0
25/04/2020,quality,46.82158052,1,0,0
25/04/2020,quality,49.23165588,1,0,0
25/04/2020,quality,50.91712827,1,0,0
25/04/2020,quality,50.09497866,1,1,0
25/04/2020,quality,49.37834545,1,0,0
25/04/2020,quality,52.07970327,0,0,0
25/04/2020,quality,51.83725255,0,0,0
25/04/2020,quality,49.07350311,0,0,0
25/04/2020,quality,49.36874869,0,0,0
25/04/2020,quality,51.50219596,1,0,0
25/04/2020,quality,48.41021077,1,0,0
25/04/2020,quality,51.33851073,1,0,0
25/04/2020,quality,47.05940432,1,0,0
25/04/2020,quality,49.34066926,1,0,0
25/04/2020,quality,49.74107924,1,0,0
25/04/2020,quality,49.37995386,1,0,0
25/04/2020,quality,52.70188057,1,0,0
25/04/2020,quality,50.21686878,0,0,0
25/04/2020,quality,51.2910355,1,0,0
25/04/2020,quality,50.75856038,0,0,0
25/04/2020,quality,51.10001045,1,0,0
25/04/2020,quality,49.8718318,1,0,1
25/04/2020,quality,50.6056787,0,0,0
25/04/2020,quality,48.46441759,0,0,0
25/04/2020,quality,49.72646157,1,0,0
25/04/2020,quality,50.55847195,1,0,0
25/04/2020,quality,49.89816453,0,0,0
25/04/2020,quality,52.81064533,0,1,0
25/04/2020,quality,48.63388024,1,0,0
25/04/2020,quality,48.61646825,1,0,0
25/04/2020,quality,51.14685962,0,0,0
25/04/2020,quality,50.00984538,0,0,0
25/04/2020,quality,49.86904935,1,0,0
25/04/2020,quality,49.82893813,0,0,0
25/04/2020,quality,49.87370235,1,0,0
25/04/2020,quality,50.94311404,0,0,0
25/04/2020,quality,50.29934937,0,0,0
25/04/2020,quality,52.16556412,0,0,0
25/04/2020,quality,51.27208726,0,0,0
25/04/2020,quality,49.00655896,1,0,0
25/04/2020,quality,52.17915629,0,0,1
25/04/2020,quality,49.55721658,0,0,1
25/04/2020,quality,47.67307984,0,0,1
25/04/2020,quality,50.78721527,1,0,0
25/04/2020,quality,48.73024121,1,0,0
25/04/2020,quality,49.49585952,0,0,0
25/04/2020,quality,48.76415801,0,0,0
25/04/2020,quality,51.17495782,0,1,0
25/04/2020,quality,50.77012056,0,0,0
25/04/2020,quality,50.73061044,1,0,0
25/04/2020,quality,52.48597536,1,0,0
25/04/2020,quality,49.19452176,0,0,0
25/04/2020,quality,50.64350687,1,0,0
25/04/2020,quality,50.40198636,0,0,0
25/04/2020,quality,50.76758128,1,0,0
25/04/2020,quality,50.26139568,1,0,0
25/04/2020,quality,50.62271334,1,0,0
25/04/2020,quality,51.28838196,0,0,0
25/04/2020,quality,51.51693342,1,0,0
25/04/2020,quality,48.99709903,1,0,0
25/04/2020,quality,50.90462345,0,1,0
25/04/2020,quality,50.28179547,1,0,0
25/04/2020,quality,50.70911317,0,0,0
25/04/2020,quality,47.9851395,1,0,0
25/04/2020,quality,49.28236083,1,0,0
25/04/2020,quality,49.2479896,0,0,0
25/04/2020,quality,49.87712607,1,0,0
25/04/2020,quality,50.29777412,1,0,0
25/04/2020,quality,49.0374778,1,0,0
25/04/2020,quality,49.47157264,1,0,0
25/04/2020,quality,51.37946328,1,0,0
25/04/2020,quality,51.42655433,0,0,0
25/04/2020,quality,50.6529715,0,0,0
25/04/2020,quality,51.89485126,0,0,0
25/04/2020,quality,49.66088955,1,0,0
25/04/2020,quality,51.08996794,1,0,0
25/04/2020,quality,49.88953039,0,0,0
25/04/2020,quality,48.93532675,1,0,0
25/04/2020,quality,49.42382509,1,0,0
25/04/2020,quality,50.82474492,1,0,0
25/04/2020,quality,50.10978806,0,0,0
25/04/2020,quality,49.43778151,0,0,0
25/04/2020,quality,49.58014589,1,0,0
25/04/2020,quality,49.93172714,1,0,0
25/04/2020,quality,50.33826439,1,0,0
25/04/2020,quality,50.72313805,1,0,0
25/04/2020,quality,49.83411202,1,0,0
25/04/2020,quality,50.60780835,1,0,0
25/04/2020,quality,50.82225588,0,0,0
25/04/2020,quality,49.26324666,0,0,0
25/04/2020,quality,49.70348665,0,1,0
25/04/2020,quality,49.48118248,1,1,0
25/04/2020,quality,49.34269155,1,0,0
25/04/2020,quality,50.17787536,1,0,0
25/04/2020,quality,50.39995066,1,0,0
25/04/2020,quality,48.60804814,1,0,0
25/04/2020,quality,51.0207426,1,0,0
25/04/2020,quality,49.34400136,1,0,0
25/04/2020,quality,50.08269928,0,0,0
25/04/2020,quality,50.538085,1,0,0
25/04/2020,quality,48.517652,0,1,0
25/04/2020,quality,50.40229698,0,0,0
25/04/2020,quality,49.34947415,1,0,0
25/04/2020,quality,51.27043147,0,0,0
25/04/2020,quality,49.97392202,0,0,0
25/04/2020,quality,49.83784571,1,0,0
25/04/2020,quality,50.22917731,0,0,0
25/04/2020,quality,50.60389447,0,0,0
25/04/2020,quality,48.82515357,0,0,0
25/04/2020,quality,49.33741328,0,0,1
25/04/2020,quality,49.89189105,1,0,0
25/04/2020,quality,49.71607425,1,0,0
25/04/2020,quality,50.93309751,1,0,0
25/04/2020,quality,50.93307528,1,0,0
25/04/2020,quality,48.95141461,1,0,0
25/04/2020,quality,50.83829042,1,0,0
25/04/2020,quality,50.78672108,1,0,0
25/04/2020,quality,48.75677318,0,0,0
25/04/2020,quality,49.81308108,1,0,0
25/04/2020,quality,51.06355548,0,0,0
25/04/2020,quality,50.67670404,1,0,0
25/04/2020,quality,48.60574854,1,0,0
25/04/2020,quality,50.21112002,0,0,0
25/04/2020,quality,50.77421523,1,0,0
25/04/2020,quality,49.95154962,0,0,0
25/04/2020,quality,48.57094425,0,0,0
25/04/2020,quality,51.14547511,1,0,0
25/04/2020,quality,50.58768464,0,0,0
25/04/2020,quality,50.65039536,1,0,0
25/04/2020,quality,50.38656589,1,0,0
25/04/2020,quality,48.89106224,0,0,1
25/04/2020,quality,49.31070206,0,0,0
25/04/2020,quality,50.73289207,1,0,0
25/04/2020,quality,50.22864573,1,0,0
25/04/2020,quality,49.5036524,0,0,0
25/04/2020,quality,48.25258123,0,0,0
25/04/2020,quality,51.28790453,0,0,0
25/04/2020,quality,49.72171572,1,1,0
25/04/2020,quality,48.60573196,1,0,0
25/04/2020,quality,49.74125802,1,1,0
25/04/2020,quality,48.9406877,0,0,0
25/04/2020,quality,48.27923834,1,0,0
25/04/2020,quality,50.21708521,1,0,0
25/04/2020,quality,50.39145137,0,0,0
25/04/2020,quality,50.76149641,0,0,0
25/04/2020,quality,49.0340998,1,0,0
25/04/2020,quality,49.26660372,0,0,0
25/04/2020,quality,49.45411542,1,0,0
25/04/2020,quality,50.17433826,1,0,0
25/04/2020,quality,49.91315969,0,0,0
25/04/2020,quality,50.62184809,1,0,0
25/04/2020,quality,47.71454843,1,0,0
25/04/2020,quality,49.94776386,1,0,0
25/04/2020,quality,48.88441925,1,0,0
25/04/2020,quality,49.83791989,1,0,0
25/04/2020,quality,50.13866366,0,0,0
25/04/2020,quality,49.7382829,0,0,0
25/04/2020,quality,50.72806048,1,0,0
25/04/2020,quality,50.12962704,0,0,0
25/04/2020,quality,51.32460854,1,0,0
25/04/2020,quality,49.82950535,0,0,0
25/04/2020,quality,48.7283279,1,0,0
25/04/2020,quality,50.38336837,1,0,0
25/04/2020,quality,47.52647278,0,0,0
25/04/2020,quality,50.14479311,0,0,0
25/04/2020,quality,48.8538913,1,0,0
25/04/2020,quality,48.9450155,0,0,0
25/04/2020,quality,50.1894355,1,0,0
25/04/2020,quality,51.68363894,1,0,0
25/04/2020,quality,48.84917935,1,0,0
25/04/2020,quality,49.18912611,1,0,0
25/04/2020,quality,50.68535279,1,0,0
25/04/2020,quality,47.38282149,1,0,0
25/04/2020,quality,49.38026905,0,0,0
25/04/2020,quality,49.63792814,1,0,0
25/04/2020,quality,50.32532714,1,1,0
25/04/2020,quality,50.21248398,1,0,1
25/04/2020,quality,49.9620913,1,0,0
25/04/2020,quality,50.15420987,0,0,0
25/04/2020,quality,50.6639357,1,0,0
25/04/2020,quality,50.50639859,1,0,0
25/04/2020,quality,50.16507044,1,0,0
25/04/2020,quality,50.6780942,1,0,0
25/04/2020,quality,49.59273074,0,0,0
25/04/2020,quality,50.73802033,0,0,0
25/04/2020,quality,49.20001719,0,0,0
25/04/2020,quality,51.38881691,1,0,0
25/04/2020,quality,51.41420245,1,0,0
25/04/2020,quality,49.16804305,0,0,0
25/04/2020,quality,48.95461362,0,0,0
25/04/2020,quality,49.47830013,1,0,0
25/04/2020,quality,50.5426788,1,0,0
25/04/2020,quality,52.70310589,0,1,0
25/04/2020,quality,50.14173264,1,0,1
25/04/2020,quality,51.13609105,0,0,1
25/04/2020,quality,51.41508965,0,0,0
25/04/2020,quality,52.19475144,1,1,0
25/04/2020,quality,47.44445592,1,0,0
25/04/2020,quality,50.40357736,1,0,0
26/04/2020,taste,49.61144295,0,0,0
26/04/2020,taste,50.96423949,1,0,0
26/04/2020,taste,49.9236044,0,1,0
26/04/2020,taste,49.3558016,1,0,0
26/04/2020,taste,49.86582251,0,0,0
26/04/2020,taste,50.54927118,1,0,0
26/04/2020,taste,50.77518667,0,0,0
26/04/2020,taste,50.67517091,1,0,0
26/04/2020,taste,48.46440223,1,0,0
26/04/2020,taste,50.60835686,0,0,0
26/04/2020,taste,50.90191202,1,0,0
26/04/2020,taste,49.62771777,0,1,0
26/04/2020,taste,47.65895817,1,0,0
26/04/2020,taste,51.9696933,1,0,0
26/04/2020,taste,50.36195035,0,0,0
26/04/2020,taste,50.92284295,1,0,0
26/04/2020,taste,49.7394087,1,0,0
26/04/2020,taste,48.59624502,0,1,0
26/04/2020,taste,49.55360977,0,1,0
26/04/2020,taste,51.26860916,1,1,0
26/04/2020,taste,50.53353092,0,0,0
26/04/2020,taste,50.68885898,0,0,0
26/04/2020,taste,49.79753837,1,0,0
26/04/2020,taste,50.91032931,0,0,0
